Pokedex Number,Pokemon,Link,HP,Attack,Defense,Speed,Special Attack,Special Defense,Stat Total,Variation,Variation Type,Category,Type 1,Type 2,Height (m),Weight (kg),Generation,Evolution Stage,Evolves,Attack/Defense,Special Attack/Special Defense,Attack/Special Attack,Defense/Special Defense,Speed/Defense,Speed/Attack,HP/Defense,HP/Special Defense,Legendary,BMI,Dual Type,Type Count,Stat Highest,Stat Lowest,Stat Std Dev,Offensive Total,Defensive Total,Offensive/Defensive,Physical/Special,Stat Tier,Speed Tier,Is Variation,Role,HP_pct,Attack_pct,Defense_pct,Speed_pct,Special_Attack_pct,Special_Defense_pct,HP_zscore,Attack_zscore,Defense_zscore,Speed_zscore,Special_Attack_zscore,Special_Defense_zscore
925,Maushold,https://bulbapedia.bulbagarden.net/wiki/Maushold_(Pok%C3%A9mon),74,75,70,111,65,75,470,,,Family Pokémon,Normal,,0.3,2.8,9,2,False,1.0714285714285714,0.8666666666666667,1.1538461538461537,0.9333333333333333,1.5857142857142856,1.48,1.0571428571428572,0.9866666666666667,False,31.11111111111111,False,1,Speed,Special Attack,16.464102364437203,251,219,1.1461187214611872,1.0357142857142858,High,Fast,False,Balanced,0.1574468085106383,0.1595744680851064,0.14893617021276595,0.23617021276595745,0.13829787234042554,0.1595744680851064,0.09030860744811334,-0.22281533338382162,-0.19308842121119732,1.3263861435353406,-0.28271661103578266,0.052672883099241126
926,Fidough,https://bulbapedia.bulbagarden.net/wiki/Fidough_(Pok%C3%A9mon),37,55,70,65,30,55,312,,,Puppy Pokémon,Fairy,,0.3,10.9,9,1,True,0.7857142857142857,0.5454545454545454,1.8333333333333333,1.2727272727272727,0.9285714285714286,1.1818181818181819,0.5285714285714286,0.6727272727272727,False,121.11111111111111,False,1,Defense,Special Attack,15.620499351813308,150,162,0.9259259259259259,1.4705882352941178,Mid,Medium,False,Tank,0.11858974358974358,0.1762820512820513,0.22435897435897437,0.20833333333333334,0.09615384615384616,0.1762820512820513,-1.2726092664548738,-0.8337646047848338,-0.19308842121119732,-0.17854175908211925,-1.311938849014379,-0.6579059562998333
927,Dachsbun,https://bulbapedia.bulbagarden.net/wiki/Dachsbun_(Pok%C3%A9mon),57,80,115,95,50,80,477,,,Dog Pokémon,Fairy,,0.5,14.9,9,2,False,0.6956521739130435,0.625,1.6,1.4375,0.8260869565217391,1.1875,0.4956521739130435,0.7125,False,59.6,False,1,Defense,Special Attack,23.98958107179031,225,252,0.8928571428571429,1.5,High,Medium,False,Tank,0.11949685534591195,0.16771488469601678,0.24109014675052412,0.19916142557651992,0.10482180293501048,0.16771488469601678,-0.5358969021829889,-0.07007801553356859,1.2505791578135392,0.8029329600162242,-0.7238118558837526,0.23031759294900972
928,Smoliv,https://bulbapedia.bulbagarden.net/wiki/Smoliv_(Pok%C3%A9mon),41,35,45,30,58,51,260,,,Olive Pokémon,Grass,Normal,0.3,6.5,9,1,True,0.7777777777777778,1.1372549019607843,0.603448275862069,0.8823529411764706,0.6666666666666666,0.8571428571428571,0.9111111111111111,0.803921568627451,False,72.22222222222223,True,2,Special Attack,Speed,10.289152864384251,123,137,0.8978102189781022,0.7339449541284404,Low,Slow,False,Balanced,0.1576923076923077,0.1346153846153846,0.17307692307692307,0.11538461538461539,0.2230769230769231,0.19615384615384615,-1.1252667936004968,-1.444713876185846,-0.9951259651138288,-1.3235955980301866,-0.48856105863150195,-0.8000217241796482
929,Dolliv,https://bulbapedia.bulbagarden.net/wiki/Dolliv_(Pok%C3%A9mon),52,53,60,33,78,78,354,,,Olive Pokémon,Grass,Normal,0.6,11.9,9,2,True,0.8833333333333333,1.0,0.6794871794871795,0.7692307692307693,0.55,0.6226415094339622,0.8666666666666667,0.6666666666666666,False,33.05555555555556,True,2,Special Attack,Speed,17.227884373886425,164,190,0.8631578947368421,0.7243589743589743,Mid,Slow,False,Tank,0.14689265536723164,0.1497175141242938,0.1694915254237288,0.09322033898305085,0.22033898305084745,0.22033898305084745,-0.7200749932509601,-0.894859531924935,-0.5139034387722499,-1.2254481261203523,0.09956593449912464,0.15925970900910227
930,Arboliva,https://bulbapedia.bulbagarden.net/wiki/Arboliva_(Pok%C3%A9mon),78,69,90,39,125,109,510,,,Olive Pokémon,Grass,Normal,1.4,48.2,9,3,False,0.7666666666666667,1.146788990825688,0.552,0.8256880733944955,0.43333333333333335,0.5652173913043478,0.8666666666666667,0.7155963302752294,False,24.59183673469388,True,2,Special Attack,Speed,30.403947112176077,233,277,0.8411552346570397,0.6794871794871795,High,Slow,False,Tank,0.15294117647058825,0.13529411764705881,0.17647058823529413,0.07647058823529412,0.24509803921568626,0.21372549019607842,0.23765108030249033,-0.4061001148041253,0.44854161391090785,-1.0291531823006834,1.481664368356097,1.2606569100776677
931,Squawkabilly,https://bulbapedia.bulbagarden.net/wiki/Squawkabilly_(Pok%C3%A9mon),82,96,51,92,45,51,417,,,Parrot Pokémon,Normal,Flying,0.6,2.4,9,0,False,1.8823529411764706,0.8823529411764706,2.1333333333333333,1.0,1.803921568627451,0.9583333333333334,1.607843137254902,1.607843137254902,False,6.666666666666667,True,2,Attack,Special Attack,23.019556902772912,233,184,1.266304347826087,1.53125,Mid,Medium,False,Tank,0.19664268585131894,0.2302158273381295,0.1223021582733813,0.22062350119904076,0.1079136690647482,0.1223021582733813,0.38499355315686734,0.41868140158724115,-0.8026369545771972,0.7047854881063899,-0.8708436041664093,-0.8000217241796482
932,Nacli,https://bulbapedia.bulbagarden.net/wiki/Nacli_(Pok%C3%A9mon),55,55,75,25,35,35,280,,,Rock Salt Pokémon,Rock,,0.4,16.0,9,1,True,0.7333333333333333,1.0,1.5714285714285714,2.142857142857143,0.3333333333333333,0.45454545454545453,0.7333333333333333,1.5714285714285714,False,99.99999999999999,False,1,Defense,Speed,18.34847859269718,115,165,0.696969696969697,1.8571428571428572,Low,Slow,False,Balanced,0.19642857142857142,0.19642857142857142,0.26785714285714285,0.08928571428571429,0.125,0.125,-0.6095681386101773,-0.8337646047848338,-0.032680912430671026,-1.4871747178799104,-1.1649071007317224,-1.3684847956989077
933,Naclstack,https://bulbapedia.bulbagarden.net/wiki/Naclstack_(Pok%C3%A9mon),60,60,100,35,35,65,355,,,Rock Salt Pokémon,Rock,,0.6,105.0,9,2,True,0.6,0.5384615384615384,1.7142857142857142,1.5384615384615385,0.35,0.5833333333333334,0.6,0.9230769230769231,False,291.6666666666667,False,1,Defense,Speed,23.96177511510086,130,225,0.5777777777777777,1.6,Mid,Slow,False,Physical Wall,0.16901408450704225,0.16901408450704225,0.28169014084507044,0.09859154929577464,0.09859154929577464,0.18309859154929578,-0.42539004754220616,-0.6810272869345807,0.7693566314719604,-1.1600164781804627,-1.1649071007317224,-0.3026165366002961
934,Garganacl,https://bulbapedia.bulbagarden.net/wiki/Garganacl_(Pok%C3%A9mon),100,100,130,35,45,90,500,,,Rock Salt Pokémon,Rock,,2.3,240.0,9,3,False,0.7692307692307693,0.5,2.2222222222222223,1.4444444444444444,0.2692307692307692,0.35,0.7692307692307693,1.1111111111111112,False,45.36862003780719,False,1,Defense,Speed,36.2859017617954,180,320,0.5625,1.7037037037037037,High,Slow,False,Physical Wall,0.2,0.2,0.26,0.07,0.09,0.18,1.0480346810015637,0.5408712558674436,1.7318016841551183,-1.1600164781804627,-0.8708436041664093,0.585607012648547
935,Charcadet,https://bulbapedia.bulbagarden.net/wiki/Charcadet_(Pok%C3%A9mon),40,50,40,35,50,40,255,,,Fire Child Pokémon,Fire,,0.6,10.5,9,0,False,1.25,1.25,1.0,1.0,0.875,0.7,1.0,1.0,False,29.166666666666668,False,1,Attack,Speed,6.123724356957945,135,120,1.125,1.0,Low,Slow,False,Balanced,0.1568627450980392,0.19607843137254902,0.1568627450980392,0.13725490196078433,0.19607843137254902,0.1568627450980392,-1.162102411814091,-0.9865019226350868,-1.155533473894355,-1.1600164781804627,-0.7238118558837526,-1.190840085849139
936,Armarouge,https://bulbapedia.bulbagarden.net/wiki/Armarouge_(Pok%C3%A9mon),85,60,100,75,125,80,525,,,Fire Warrior Pokémon,Fire,Psychic,1.5,85.0,9,0,False,0.6,1.5625,0.48,1.25,0.75,1.25,0.85,1.0625,False,37.77777777777778,True,2,Special Attack,Attack,22.52776065213762,260,265,0.9811320754716981,0.7804878048780488,High,Medium,False,Tank,0.1619047619047619,0.11428571428571428,0.19047619047619047,0.14285714285714285,0.23809523809523808,0.1523809523809524,0.4955004077976501,-0.6810272869345807,0.7693566314719604,0.14861648061732854,1.481664368356097,0.23031759294900972
937,Ceruledge,https://bulbapedia.bulbagarden.net/wiki/Ceruledge_(Pok%C3%A9mon),75,125,80,85,60,100,525,,,Fire Blades Pokémon,Fire,Ghost,1.6,62.0,9,0,False,1.5625,0.6,2.0833333333333335,0.8,1.0625,0.68,0.9375,0.75,False,24.218749999999996,True,2,Attack,Special Attack,22.52776065213762,270,255,1.0588235294117647,1.28125,High,Medium,False,Tank,0.14285714285714285,0.23809523809523808,0.1523809523809524,0.1619047619047619,0.11428571428571428,0.19047619047619047,0.12714422566170758,1.3045578451187088,0.12772659634985525,0.47577472031677637,-0.4297483593184393,0.9408964323480842
938,Tadbulb,https://bulbapedia.bulbagarden.net/wiki/Tadbulb_(Pok%C3%A9mon),61,31,41,45,59,35,272,,,EleTadpole Pokémon,Electric,,0.3,0.4,9,1,True,0.7560975609756098,1.6857142857142857,0.5254237288135594,1.1714285714285715,1.0975609756097562,1.4516129032258065,1.4878048780487805,1.7428571428571429,False,4.444444444444445,False,1,HP,Attack,12.355835328567093,135,137,0.9854014598540146,0.7659574468085106,Low,Slow,False,Balanced,0.22426470588235295,0.11397058823529412,0.15073529411764705,0.16544117647058823,0.21691176470588236,0.12867647058823528,-0.3885544293286119,-1.5669037304660485,-1.1234519721382499,-0.8328582384810148,-0.4591547089749706,-1.3684847956989077
939,Bellibolt,https://bulbapedia.bulbagarden.net/wiki/Bellibolt_(Pok%C3%A9mon),109,64,91,45,103,83,495,,,EleFrog Pokémon,Electric,,1.2,113.0,9,2,False,0.7032967032967034,1.2409638554216869,0.6213592233009708,1.0963855421686748,0.4945054945054945,0.703125,1.1978021978021978,1.3132530120481927,False,78.47222222222223,False,1,HP,Speed,24.263140769488192,212,283,0.7491166077738516,0.8333333333333334,High,Slow,False,Physical Wall,0.2202020202020202,0.1292929292929293,0.18383838383838383,0.09090909090909091,0.2080808080808081,0.16767676767676767,1.3795552449239121,-0.5588374326543784,0.4806231156670131,-0.8328582384810148,0.8347246759124078,0.3369044188588709
940,Wattrel,https://bulbapedia.bulbagarden.net/wiki/Wattrel_(Pok%C3%A9mon),40,40,35,70,55,40,280,,,Storm Petrel Pokémon,Electric,Flying,0.4,3.6,9,1,True,1.1428571428571428,1.375,0.7272727272727273,0.875,2.0,1.75,1.1428571428571428,1.0,False,22.499999999999996,True,2,Speed,Defense,13.291601358251258,165,115,1.434782608695652,0.7894736842105263,Low,Medium,False,Balanced,0.14285714285714285,0.14285714285714285,0.125,0.25,0.19642857142857142,0.14285714285714285,-1.162102411814091,-1.2919765583355929,-1.3159409826748814,-0.014962639232395344,-0.576780107601096,-1.190840085849139
941,Kilowattrel,https://bulbapedia.bulbagarden.net/wiki/Kilowattrel_(Pok%C3%A9mon),70,70,60,125,105,60,490,,,Frigatebird Pokémon,Electric,Flying,1.4,38.6,9,2,False,1.1666666666666667,1.75,0.6666666666666666,1.0,2.0833333333333335,1.7857142857142858,1.1666666666666667,1.1666666666666667,False,19.69387755102041,True,2,Speed,Defense,26.95675549220764,300,190,1.5789473684210527,0.7878787878787878,High,Fast,False,Special Sweeper,0.14285714285714285,0.14285714285714285,0.12244897959183673,0.25510204081632654,0.21428571428571427,0.12244897959183673,-0.05703386540626366,-0.37555265123407466,-0.5139034387722499,1.7844076791145675,0.8935373752254705,-0.4802612464500647
942,Maschiff,https://bulbapedia.bulbagarden.net/wiki/Maschiff_(Pok%C3%A9mon),60,78,60,51,40,51,340,,,Rascal Pokémon,Dark,,0.5,16.0,9,1,True,1.3,0.7843137254901961,1.95,1.1764705882352942,0.85,0.6538461538461539,1.0,1.1764705882352942,False,64.0,False,1,Attack,Special Attack,12.80104162428459,169,171,0.9883040935672515,1.5164835164835164,Mid,Medium,False,Tank,0.17647058823529413,0.22941176470588234,0.17647058823529413,0.15,0.11764705882352941,0.15,-0.42539004754220616,-0.1311729426736698,-0.5139034387722499,-0.6365632946613462,-1.0178753524490658,-0.8000217241796482
943,Mabosstiff,https://bulbapedia.bulbagarden.net/wiki/Mabosstiff_(Pok%C3%A9mon),80,120,90,85,60,70,505,,,Boss Pokémon,Dark,,1.1,61.0,9,2,False,1.3333333333333333,0.8571428571428571,2.0,1.2857142857142858,0.9444444444444444,0.7083333333333334,0.8888888888888888,1.1428571428571428,False,50.41322314049586,False,1,Attack,Special Attack,20.59530690877576,265,240,1.1041666666666667,1.6153846153846154,High,Medium,False,Tank,0.15841584158415842,0.2376237623762376,0.1782178217821782,0.16831683168316833,0.1188118811881188,0.13861386138613863,0.3113223167296788,1.1518205272684556,0.44854161391090785,0.47577472031677637,-0.4297483593184393,-0.12497182675052748
944,Shroodle,https://bulbapedia.bulbagarden.net/wiki/Shroodle_(Pok%C3%A9mon),40,65,35,75,40,35,290,,,Toxic Mouse Pokémon,Poison,Normal,0.2,0.7,9,1,True,1.8571428571428572,1.1428571428571428,1.625,1.0,2.142857142857143,1.1538461538461537,1.1428571428571428,1.1428571428571428,False,17.499999999999996,True,2,Speed,Defense,17.224014243685083,180,110,1.6363636363636365,1.3333333333333333,Low,Medium,False,Balanced,0.13793103448275862,0.22413793103448276,0.1206896551724138,0.25862068965517243,0.13793103448275862,0.1206896551724138,-1.162102411814091,-0.5282899690843277,-1.3159409826748814,0.14861648061732854,-1.0178753524490658,-1.3684847956989077
945,Grafaiai,https://bulbapedia.bulbagarden.net/wiki/Grafaiai_(Pok%C3%A9mon),63,95,65,110,80,72,485,,,Toxic Monkey Pokémon,Poison,Normal,0.7,27.2,9,2,False,1.4615384615384615,1.1111111111111112,1.1875,0.9027777777777778,1.6923076923076923,1.1578947368421053,0.9692307692307692,0.875,False,55.51020408163266,True,2,Speed,HP,18.43276069032164,285,200,1.425,1.0526315789473684,High,Fast,False,Physical Sweeper,0.12989690721649486,0.1958762886597938,0.13402061855670103,0.2268041237113402,0.16494845360824742,0.14845360824742268,-0.3148831929014234,0.38813393801719054,-0.3534959299917236,1.2936703195653958,0.15837863381218728,-0.053913942810620036
946,Bramblin,https://bulbapedia.bulbagarden.net/wiki/Bramblin_(Pok%C3%A9mon),40,65,30,60,45,35,275,,,Tumbleweed Pokémon,Grass,Ghost,0.6,0.6,9,1,True,2.1666666666666665,1.2857142857142858,1.4444444444444444,0.8571428571428571,2.0,0.9230769230769231,1.3333333333333333,1.1428571428571428,False,1.6666666666666667,True,2,Attack,Defense,13.934369977385655,170,105,1.619047619047619,1.1875,Low,Medium,False,Balanced,0.14545454545454545,0.23636363636363636,0.10909090909090909,0.21818181818181817,0.16363636363636364,0.12727272727272726,-1.162102411814091,-0.5282899690843277,-1.4763484914554077,-0.3421208789318431,-0.8708436041664093,-1.3684847956989077
947,Brambleghast,https://bulbapedia.bulbagarden.net/wiki/Brambleghast_(Pok%C3%A9mon),55,115,70,90,80,70,480,,,Tumbleweed Pokémon,Grass,Ghost,1.2,6.0,9,2,False,1.6428571428571428,1.1428571428571428,1.4375,1.0,1.2857142857142858,0.782608695652174,0.7857142857142857,0.7857142857142857,False,4.166666666666667,True,2,Attack,HP,20.73644135332772,285,195,1.4615384615384615,1.2333333333333334,High,Medium,False,Physical Sweeper,0.11458333333333333,0.23958333333333334,0.14583333333333334,0.1875,0.16666666666666666,0.14583333333333334,-0.6095681386101773,0.9990832094182027,-0.19308842121119732,0.6393538401665002,0.15837863381218728,-0.12497182675052748
948,Toedscool,https://bulbapedia.bulbagarden.net/wiki/Toedscool_(Pok%C3%A9mon),40,40,35,70,50,100,335,,,Woodear Pokémon,Ground,Grass,0.9,33.0,9,1,True,1.1428571428571428,0.5,0.8,0.35,2.0,1.75,1.1428571428571428,0.4,False,40.74074074074074,True,2,Special Defense,Defense,24.983327774070986,160,175,0.9142857142857143,0.5,Mid,Medium,False,Tank,0.11940298507462686,0.11940298507462686,0.1044776119402985,0.208955223880597,0.14925373134328357,0.29850746268656714,-1.162102411814091,-1.2919765583355929,-1.3159409826748814,-0.014962639232395344,-0.7238118558837526,0.9408964323480842
949,Toedscruel,https://bulbapedia.bulbagarden.net/wiki/Toedscruel_(Pok%C3%A9mon),80,70,65,100,80,120,515,,,Woodear Pokémon,Ground,Grass,1.9,58.0,9,2,False,1.0769230769230769,0.6666666666666666,0.875,0.5416666666666666,1.5384615384615385,1.4285714285714286,1.2307692307692308,0.6666666666666666,False,16.066481994459835,True,2,Special Defense,Defense,20.595306908775765,250,265,0.9433962264150944,0.675,High,Fast,False,Tank,0.1553398058252427,0.13592233009708737,0.1262135922330097,0.1941747572815534,0.1553398058252427,0.23300970873786409,0.3113223167296788,-0.37555265123407466,-0.3534959299917236,0.966512079865948,0.15837863381218728,1.6514752717471586
950,Klawf,https://bulbapedia.bulbagarden.net/wiki/Klawf_(Pok%C3%A9mon),70,100,115,75,35,55,450,,,Ambush Pokémon,Rock,,1.3,79.0,9,0,False,0.8695652173913043,0.6363636363636364,2.857142857142857,2.090909090909091,0.6521739130434783,0.75,0.6086956521739131,1.2727272727272727,False,46.74556213017751,False,1,Defense,Special Attack,29.154759474226502,210,240,0.875,2.388888888888889,High,Medium,False,Tank,0.15555555555555556,0.2222222222222222,0.25555555555555554,0.16666666666666666,0.07777777777777778,0.12222222222222222,-0.05703386540626366,0.5408712558674436,1.2505791578135392,0.14861648061732854,-1.1649071007317224,-0.6579059562998333
951,Capsakid,https://bulbapedia.bulbagarden.net/wiki/Capsakid_(Pok%C3%A9mon),50,62,40,50,62,40,304,,,Spicy Pepper Pokémon,Grass,,0.3,3.0,9,1,True,1.55,1.55,1.0,1.0,1.25,0.8064516129032258,1.25,1.25,False,33.333333333333336,False,1,Attack,Defense,9.852241707685954,174,130,1.3384615384615384,1.0,Mid,Medium,False,Special Sweeper,0.16447368421052633,0.20394736842105263,0.13157894736842105,0.16447368421052633,0.20394736842105263,0.13157894736842105,-0.7937462296781487,-0.6199323597944796,-1.155533473894355,-0.669279118631291,-0.37093566000537664,-1.190840085849139
952,Scovillain,https://bulbapedia.bulbagarden.net/wiki/Scovillain_(Pok%C3%A9mon),65,108,65,75,108,65,486,,,Spicy Pepper Pokémon,Grass,Fire,0.9,15.0,9,2,False,1.6615384615384616,1.6615384615384616,1.0,1.0,1.1538461538461537,0.6944444444444444,1.0,1.0,False,18.51851851851852,True,2,Attack,HP,21.26969675383267,291,195,1.4923076923076923,1.0,High,Medium,False,Special Sweeper,0.1337448559670782,0.2222222222222222,0.1337448559670782,0.15432098765432098,0.2222222222222222,0.1337448559670782,-0.2412119564742349,0.7852509644278485,-0.3534959299917236,0.14861648061732854,0.9817564241950645,-0.3026165366002961
953,Rellor,https://bulbapedia.bulbagarden.net/wiki/Rellor_(Pok%C3%A9mon),41,50,60,30,31,58,270,,,Rolling Pokémon,Bug,,0.2,1.0,9,1,True,0.8333333333333334,0.5344827586206896,1.6129032258064515,1.0344827586206897,0.5,0.6,0.6833333333333333,0.7068965517241379,False,24.999999999999996,False,1,Defense,Speed,13.0843417870369,111,159,0.6981132075471698,1.2359550561797752,Low,Slow,False,Balanced,0.15185185185185185,0.18518518518518517,0.2222222222222222,0.1111111111111111,0.11481481481481481,0.21481481481481482,-1.1252667936004968,-0.9865019226350868,-0.5139034387722499,-1.3235955980301866,-1.2825324993578477,-0.5513191303899722
954,Rabsca,https://bulbapedia.bulbagarden.net/wiki/Rabsca_(Pok%C3%A9mon),75,50,85,45,115,100,470,,,Rolling Pokémon,Bug,Psychic,0.3,3.5,9,2,False,0.5882352941176471,1.15,0.43478260869565216,0.85,0.5294117647058824,0.9,0.8823529411764706,0.75,False,38.88888888888889,True,2,Special Attack,Speed,27.507574714370346,210,260,0.8076923076923077,0.627906976744186,High,Slow,False,Tank,0.1595744680851064,0.10638297872340426,0.18085106382978725,0.09574468085106383,0.24468085106382978,0.2127659574468085,0.12714422566170758,-0.9865019226350868,0.28813410513038157,-0.8328582384810148,1.1876008717907838,0.9408964323480842
955,Flittle,https://bulbapedia.bulbagarden.net/wiki/Flittle_(Pok%C3%A9mon),30,35,30,75,55,30,255,,,Frill Pokémon,Psychic,,0.2,1.5,9,1,True,1.1666666666666667,1.8333333333333333,0.6363636363636364,1.0,2.5,2.142857142857143,1.0,1.0,False,37.49999999999999,False,1,Speed,HP,18.641351882307248,165,90,1.8333333333333333,0.7647058823529411,Low,Medium,False,Balanced,0.11764705882352941,0.13725490196078433,0.11764705882352941,0.29411764705882354,0.21568627450980393,0.11764705882352941,-1.5304585939500337,-1.444713876185846,-1.4763484914554077,0.14861648061732854,-0.576780107601096,-1.5461295055486763
956,Espathra,https://bulbapedia.bulbagarden.net/wiki/Espathra_(Pok%C3%A9mon),95,60,60,105,101,60,481,,,Ostrich Pokémon,Psychic,,1.9,90.0,9,2,False,1.0,1.6833333333333333,0.594059405940594,1.0,1.75,1.75,1.5833333333333333,1.5833333333333333,False,24.930747922437675,False,1,Speed,Attack,22.319647547993824,266,215,1.2372093023255815,0.7453416149068323,High,Fast,False,Tank,0.19750519750519752,0.12474012474012475,0.12474012474012475,0.2182952182952183,0.20997920997921,0.12474012474012475,0.8638565899335926,-0.6810272869345807,-0.5139034387722499,1.130091199715672,0.7759119765993452,-0.4802612464500647
957,Tinkatink,https://bulbapedia.bulbagarden.net/wiki/Tinkatink_(Pok%C3%A9mon),50,45,45,58,35,64,297,,,Metalsmith Pokémon,Fairy,Steel,0.4,8.9,9,1,True,1.0,0.546875,1.2857142857142858,0.703125,1.288888888888889,1.288888888888889,1.1111111111111112,0.78125,False,55.62499999999999,True,2,Special Defense,Special Attack,10.329569206893384,138,159,0.8679245283018868,0.9090909090909091,Low,Medium,False,Balanced,0.16835016835016836,0.15151515151515152,0.15151515151515152,0.19528619528619529,0.11784511784511785,0.21548821548821548,-0.7937462296781487,-1.1392392404853398,-0.9951259651138288,-0.4075525268717327,-1.1649071007317224,-0.3381454785702498
958,Tinkatuff,https://bulbapedia.bulbagarden.net/wiki/Tinkatuff_(Pok%C3%A9mon),65,55,55,78,45,82,380,,,Hammer Pokémon,Fairy,Steel,0.7,59.1,9,2,True,1.0,0.5487804878048781,1.2222222222222223,0.6707317073170732,1.4181818181818182,1.4181818181818182,1.1818181818181819,0.7926829268292683,False,120.6122448979592,True,2,Special Defense,Special Attack,14.431447143882233,178,202,0.8811881188118812,0.8661417322834646,Mid,Medium,False,Balanced,0.17105263157894737,0.14473684210526316,0.14473684210526316,0.20526315789473684,0.11842105263157894,0.21578947368421053,-0.2412119564742349,-0.8337646047848338,-0.6743109475527762,0.2467639525271629,-0.8708436041664093,0.3013754768889172
959,Tinkaton,https://bulbapedia.bulbagarden.net/wiki/Tinkaton_(Pok%C3%A9mon),85,75,77,94,70,105,506,,,Hammer Pokémon,Fairy,Steel,0.7,112.8,9,3,False,0.974025974025974,0.6666666666666666,1.0714285714285714,0.7333333333333333,1.2207792207792207,1.2533333333333334,1.103896103896104,0.8095238095238095,False,230.20408163265307,True,2,Special Defense,Special Attack,13.170674495509585,239,267,0.8951310861423221,0.8685714285714285,High,Medium,False,Balanced,0.16798418972332016,0.1482213438735178,0.15217391304347827,0.1857707509881423,0.1383399209486166,0.2075098814229249,0.4955004077976501,-0.22281533338382162,0.03148209108153949,0.7702171360462794,-0.135684862753126,1.1185411421978528
960,Wiglett,https://bulbapedia.bulbagarden.net/wiki/Wiglett_(Pok%C3%A9mon),10,55,25,95,35,25,245,,,Garden Eel Pokémon,Water,,1.2,1.8,9,1,True,2.2,1.4,1.5714285714285714,1.0,3.8,1.7272727272727273,0.4,0.4,False,1.25,False,1,Speed,HP,30.40010964892506,185,60,3.0833333333333335,1.3333333333333333,Low,Medium,False,Balanced,0.04081632653061224,0.22448979591836735,0.10204081632653061,0.3877551020408163,0.14285714285714285,0.10204081632653061,-2.2671709582219184,-0.8337646047848338,-1.6367560002359338,0.8029329600162242,-1.1649071007317224,-1.723774215398445
961,Wugtrio,https://bulbapedia.bulbagarden.net/wiki/Wugtrio_(Pok%C3%A9mon),35,100,50,120,50,70,425,,,Garden Eel Pokémon,Water,,1.2,5.4,9,2,False,2.0,0.7142857142857143,2.0,0.7142857142857143,2.4,1.2,0.7,0.5,False,3.7500000000000004,False,1,Speed,HP,32.92668623877396,270,155,1.7419354838709677,1.25,Mid,Fast,False,Physical Sweeper,0.08235294117647059,0.23529411764705882,0.11764705882352941,0.2823529411764706,0.11764705882352941,0.16470588235294117,-1.3462805028820624,0.5408712558674436,-0.8347184563333024,1.6208285592648437,-0.7238118558837526,-0.12497182675052748
962,Bombirdier,https://bulbapedia.bulbagarden.net/wiki/Bombirdier_(Pok%C3%A9mon),70,103,85,82,60,85,485,,,Item Drop Pokémon,Flying,Dark,1.5,42.9,9,0,False,1.2117647058823529,0.7058823529411765,1.7166666666666666,1.0,0.9647058823529412,0.7961165048543689,0.8235294117647058,0.8235294117647058,False,19.066666666666666,True,2,Attack,Special Attack,14.688998150543373,245,240,1.0208333333333333,1.296551724137931,High,Medium,False,Tank,0.14432989690721648,0.21237113402061855,0.17525773195876287,0.16907216494845362,0.12371134020618557,0.17525773195876287,-0.05703386540626366,0.6325136465775953,0.28813410513038157,0.377627248406942,-0.4297483593184393,0.4079623027987783
963,Finizen,https://bulbapedia.bulbagarden.net/wiki/Finizen_(Pok%C3%A9mon),70,45,40,75,45,40,315,,,Dolphin Pokémon,Water,,1.3,60.2,9,1,True,1.125,1.125,1.0,1.0,1.875,1.6666666666666667,1.75,1.75,False,35.62130177514793,False,1,Speed,Defense,15.732132722552274,165,150,1.1,1.0,Mid,Medium,False,Balanced,0.2222222222222222,0.14285714285714285,0.12698412698412698,0.23809523809523808,0.14285714285714285,0.12698412698412698,-0.05703386540626366,-1.1392392404853398,-1.155533473894355,0.14861648061732854,-0.8708436041664093,-1.190840085849139
964,Palafin,https://bulbapedia.bulbagarden.net/wiki/Palafin_(Pok%C3%A9mon),100,70,72,100,53,62,457,Zero Forme,Forme,Dolphin Pokémon,Water,,1.3,60.2,9,2,False,0.9722222222222222,0.8548387096774194,1.320754716981132,1.1612903225806452,1.3888888888888888,1.4285714285714286,1.3888888888888888,1.6129032258064515,False,35.62130177514793,False,1,HP,Special Attack,19.64094362974108,223,234,0.9529914529914529,1.2347826086956522,High,Fast,True,Tank,0.2188183807439825,0.15317286652078774,0.1575492341356674,0.2188183807439825,0.11597374179431072,0.13566739606126915,1.0480346810015637,-0.37555265123407466,-0.1289254176989868,0.966512079865948,-0.6355928069141586,-0.40920336251015726
964,Palafin,https://bulbapedia.bulbagarden.net/wiki/Palafin_(Pok%C3%A9mon),100,160,97,100,106,87,650,Hero Forme,Forme,Hero Pokémon,Water,,1.8,97.4,9,2,False,1.6494845360824741,1.2183908045977012,1.509433962264151,1.1149425287356323,1.0309278350515463,0.625,1.0309278350515463,1.1494252873563218,False,30.061728395061728,False,1,Attack,Special Defense,26.066581415035355,366,284,1.2887323943661972,1.3316062176165804,Very High,Fast,True,Mixed Attacker,0.15384615384615385,0.24615384615384617,0.14923076923076922,0.15384615384615385,0.16307692307692306,0.13384615384615384,1.0480346810015637,2.37371907007048,0.6731121262036447,0.966512079865948,0.9229437248820018,0.4790201867386858
