Pokedex Number,Pokemon,Link,HP,Attack,Defense,Speed,Special Attack,Special Defense,Stat Total
642,Thundurus Therian Forme,https://bulbapedia.bulbagarden.net/wiki/Thundurus_Therian_Forme,79,105,70,101,145,80,580
643,Reshiram,https://bulbapedia.bulbagarden.net/wiki/Reshiram,100,120,100,90,150,120,680
644,Zekrom,https://bulbapedia.bulbagarden.net/wiki/Zekrom,100,150,120,90,120,100,680
645,Landorus Incarnate Forme,https://bulbapedia.bulbagarden.net/wiki/Landorus_Incarnate_Forme,89,125,90,101,115,80,600
645,Landorus Therian Forme,https://bulbapedia.bulbagarden.net/wiki/Landorus_Therian_Forme,89,145,90,91,105,80,600
646,Kyurem Kyurem,https://bulbapedia.bulbagarden.net/wiki/Kyurem_Kyurem,125,130,90,95,130,90,660
646,Kyurem White Kyurem,https://bulbapedia.bulbagarden.net/wiki/Kyurem_White_Kyurem,125,120,90,95,170,100,700
646,Kyurem Black Kyurem,https://bulbapedia.bulbagarden.net/wiki/Kyurem_Black_Kyurem,125,170,100,95,120,90,700
647,Keldeo,https://bulbapedia.bulbagarden.net/wiki/Keldeo,91,72,90,108,129,90,580
648,Meloetta Aria Forme,https://bulbapedia.bulbagarden.net/wiki/Meloetta_Aria_Forme,100,77,77,90,128,128,600
648,Meloetta Pirouette Forme,https://bulbapedia.bulbagarden.net/wiki/Meloetta_Pirouette_Forme,100,128,90,128,77,77,600
649,Genesect,https://bulbapedia.bulbagarden.net/wiki/Genesect,71,120,95,99,120,95,600
650,Chespin,https://bulbapedia.bulbagarden.net/wiki/Chespin,56,61,65,38,48,45,313
651,Quilladin,https://bulbapedia.bulbagarden.net/wiki/Quilladin,61,78,95,57,56,58,405
652,Chesnaught,https://bulbapedia.bulbagarden.net/wiki/Chesnaught,88,107,122,64,74,75,530
652,Chesnaught Mega Chesnaught,https://bulbapedia.bulbagarden.net/wiki/Chesnaught_Mega_Chesnaught,88,137,172,44,74,115,630
653,Fennekin,https://bulbapedia.bulbagarden.net/wiki/Fennekin,40,45,40,60,62,60,307
654,Braixen,https://bulbapedia.bulbagarden.net/wiki/Braixen,59,59,58,73,90,70,409
655,Delphox,https://bulbapedia.bulbagarden.net/wiki/Delphox,75,69,72,104,114,100,534
655,Delphox Mega Delphox,https://bulbapedia.bulbagarden.net/wiki/Delphox_Mega_Delphox,75,69,72,134,159,125,634
656,Froakie,https://bulbapedia.bulbagarden.net/wiki/Froakie,41,56,40,71,62,44,314
657,Frogadier,https://bulbapedia.bulbagarden.net/wiki/Frogadier,54,63,52,97,83,56,405
658,Greninja,https://bulbapedia.bulbagarden.net/wiki/Greninja,72,95,67,122,103,71,530
658,Greninja Ash-Greninja,https://bulbapedia.bulbagarden.net/wiki/Greninja_Ash-Greninja,72,145,67,132,153,71,640
658,Greninja Mega Greninja,https://bulbapedia.bulbagarden.net/wiki/Greninja_Mega_Greninja,72,125,77,142,133,81,630
659,Bunnelby,https://bulbapedia.bulbagarden.net/wiki/Bunnelby,38,36,38,57,32,36,237
660,Diggersby,https://bulbapedia.bulbagarden.net/wiki/Diggersby,85,56,77,78,50,77,423
661,Fletchling,https://bulbapedia.bulbagarden.net/wiki/Fletchling,45,50,43,62,40,38,278
662,Fletchinder,https://bulbapedia.bulbagarden.net/wiki/Fletchinder,62,73,55,84,56,52,382
663,Talonflame,https://bulbapedia.bulbagarden.net/wiki/Talonflame,78,81,71,126,74,69,499
664,Scatterbug,https://bulbapedia.bulbagarden.net/wiki/Scatterbug,38,35,40,35,27,25,200
665,Spewpa,https://bulbapedia.bulbagarden.net/wiki/Spewpa,45,22,60,29,27,30,213
666,Vivillon,https://bulbapedia.bulbagarden.net/wiki/Vivillon,80,52,50,89,90,50,411
667,Litleo,https://bulbapedia.bulbagarden.net/wiki/Litleo,62,50,58,72,73,54,369
668,Pyroar,https://bulbapedia.bulbagarden.net/wiki/Pyroar,86,68,72,106,109,66,507
668,Pyroar Mega Pyroar,https://bulbapedia.bulbagarden.net/wiki/Pyroar_Mega_Pyroar,86,88,92,126,129,86,607
669,Flabébé,https://bulbapedia.bulbagarden.net/wiki/Flabébé,44,38,39,42,61,79,303
670,Floette,https://bulbapedia.bulbagarden.net/wiki/Floette,54,45,47,52,75,98,371
670,Floette Eternal Flower,https://bulbapedia.bulbagarden.net/wiki/Floette_Eternal_Flower,74,65,67,92,125,128,551
670,Floette Mega Floette,https://bulbapedia.bulbagarden.net/wiki/Floette_Mega_Floette,74,85,87,102,155,148,651
671,Florges,https://bulbapedia.bulbagarden.net/wiki/Florges,78,65,68,75,112,154,552
672,Skiddo,https://bulbapedia.bulbagarden.net/wiki/Skiddo,66,65,48,52,62,57,350
673,Gogoat,https://bulbapedia.bulbagarden.net/wiki/Gogoat,123,100,62,68,97,81,531
674,Pancham,https://bulbapedia.bulbagarden.net/wiki/Pancham,67,82,62,43,46,48,348
675,Pangoro,https://bulbapedia.bulbagarden.net/wiki/Pangoro,95,124,78,58,69,71,495
676,Furfrou,https://bulbapedia.bulbagarden.net/wiki/Furfrou,75,80,60,102,65,90,472
677,Espurr,https://bulbapedia.bulbagarden.net/wiki/Espurr,62,48,54,68,63,60,355
678,Meowstic,https://bulbapedia.bulbagarden.net/wiki/Meowstic,74,48,76,104,83,81,466
678,Meowstic Mega Meowstic,https://bulbapedia.bulbagarden.net/wiki/Meowstic_Mega_Meowstic,74,48,76,124,143,101,566
679,Honedge,https://bulbapedia.bulbagarden.net/wiki/Honedge,45,80,100,28,35,37,325
680,Doublade,https://bulbapedia.bulbagarden.net/wiki/Doublade,59,110,150,35,45,49,448
681,Aegislash Shield Forme,https://bulbapedia.bulbagarden.net/wiki/Aegislash_Shield_Forme,60,50,140,60,50,140,500
681,Aegislash Blade Forme,https://bulbapedia.bulbagarden.net/wiki/Aegislash_Blade_Forme,60,140,50,60,140,50,500
682,Spritzee,https://bulbapedia.bulbagarden.net/wiki/Spritzee,78,52,60,23,63,65,341
683,Aromatisse,https://bulbapedia.bulbagarden.net/wiki/Aromatisse,101,72,72,29,99,89,462
684,Swirlix,https://bulbapedia.bulbagarden.net/wiki/Swirlix,62,48,66,49,59,57,341
685,Slurpuff,https://bulbapedia.bulbagarden.net/wiki/Slurpuff,82,80,86,72,85,75,480
686,Inkay,https://bulbapedia.bulbagarden.net/wiki/Inkay,53,54,53,45,37,46,288
687,Malamar,https://bulbapedia.bulbagarden.net/wiki/Malamar,86,92,88,73,68,75,482
687,Malamar Mega Malamar,https://bulbapedia.bulbagarden.net/wiki/Malamar_Mega_Malamar,86,102,88,88,98,120,582
688,Binacle,https://bulbapedia.bulbagarden.net/wiki/Binacle,42,52,67,50,39,56,306
689,Barbaracle,https://bulbapedia.bulbagarden.net/wiki/Barbaracle,72,105,115,68,54,86,500
689,Barbaracle Mega Barbaracle,https://bulbapedia.bulbagarden.net/wiki/Barbaracle_Mega_Barbaracle,72,140,130,88,64,106,600
690,Skrelp,https://bulbapedia.bulbagarden.net/wiki/Skrelp,50,60,60,30,60,60,320
691,Dragalge,https://bulbapedia.bulbagarden.net/wiki/Dragalge,65,75,90,44,97,123,494
691,Dragalge Mega Dragalge,https://bulbapedia.bulbagarden.net/wiki/Dragalge_Mega_Dragalge,65,85,105,44,132,163,594
692,Clauncher,https://bulbapedia.bulbagarden.net/wiki/Clauncher,50,53,62,44,58,63,330
693,Clawitzer,https://bulbapedia.bulbagarden.net/wiki/Clawitzer,71,73,88,59,120,89,500
694,Helioptile,https://bulbapedia.bulbagarden.net/wiki/Helioptile,44,38,33,70,61,43,289
695,Heliolisk,https://bulbapedia.bulbagarden.net/wiki/Heliolisk,62,55,52,109,109,94,481
696,Tyrunt,https://bulbapedia.bulbagarden.net/wiki/Tyrunt,58,89,77,48,45,45,362
697,Tyrantrum,https://bulbapedia.bulbagarden.net/wiki/Tyrantrum,82,121,119,71,69,59,521
698,Amaura,https://bulbapedia.bulbagarden.net/wiki/Amaura,77,59,50,46,67,63,362
699,Aurorus,https://bulbapedia.bulbagarden.net/wiki/Aurorus,123,77,72,58,99,92,521
700,Sylveon,https://bulbapedia.bulbagarden.net/wiki/Sylveon,95,65,65,60,110,130,525
701,Hawlucha,https://bulbapedia.bulbagarden.net/wiki/Hawlucha,78,92,75,118,74,63,500
701,Hawlucha Mega Hawlucha,https://bulbapedia.bulbagarden.net/wiki/Hawlucha_Mega_Hawlucha,78,137,100,118,74,93,600
702,Dedenne,https://bulbapedia.bulbagarden.net/wiki/Dedenne,67,58,57,101,81,67,431
703,Carbink,https://bulbapedia.bulbagarden.net/wiki/Carbink,50,50,150,50,50,150,500
704,Goomy,https://bulbapedia.bulbagarden.net/wiki/Goomy,45,50,35,40,55,75,300
705,Sliggoo,https://bulbapedia.bulbagarden.net/wiki/Sliggoo,68,75,53,60,83,113,452
705,Sliggoo Hisuian Form,https://bulbapedia.bulbagarden.net/wiki/Sliggoo_Hisuian_Form,58,75,83,40,83,113,452
706,Goodra,https://bulbapedia.bulbagarden.net/wiki/Goodra,90,100,70,80,110,150,600
706,Goodra Hisuian Form,https://bulbapedia.bulbagarden.net/wiki/Goodra_Hisuian_Form,80,100,100,60,110,150,600
707,Klefki,https://bulbapedia.bulbagarden.net/wiki/Klefki,57,80,91,75,80,87,470
708,Phantump,https://bulbapedia.bulbagarden.net/wiki/Phantump,43,70,48,38,50,60,309
709,Trevenant,https://bulbapedia.bulbagarden.net/wiki/Trevenant,85,110,76,56,65,82,474
710,Pumpkaboo Small Variety,https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_Small_Variety,44,66,70,56,44,55,335
710,Pumpkaboo Medium Variety,https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_Medium_Variety,49,66,70,51,44,55,335
710,Pumpkaboo Large Variety,https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_Large_Variety,54,66,70,46,44,55,335
710,Pumpkaboo Jumbo Variety,https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_Jumbo_Variety,59,66,70,41,44,55,335
711,Gourgeist Small Variety,https://bulbapedia.bulbagarden.net/wiki/Gourgeist_Small_Variety,55,85,122,99,58,75,494
711,Gourgeist Medium Variety,https://bulbapedia.bulbagarden.net/wiki/Gourgeist_Medium_Variety,65,90,122,84,58,75,494
711,Gourgeist Large Variety,https://bulbapedia.bulbagarden.net/wiki/Gourgeist_Large_Variety,75,95,122,69,58,75,494
711,Gourgeist Jumbo Variety,https://bulbapedia.bulbagarden.net/wiki/Gourgeist_Jumbo_Variety,85,100,122,54,58,75,494
712,Bergmite,https://bulbapedia.bulbagarden.net/wiki/Bergmite,55,69,85,28,32,35,304
713,Avalugg,https://bulbapedia.bulbagarden.net/wiki/Avalugg,95,117,184,28,44,46,514
713,Avalugg Hisuian Form,https://bulbapedia.bulbagarden.net/wiki/Avalugg_Hisuian_Form,95,127,184,38,34,36,514
714,Noibat,https://bulbapedia.bulbagarden.net/wiki/Noibat,40,30,35,55,45,40,245
715,Noivern,https://bulbapedia.bulbagarden.net/wiki/Noivern,85,70,80,123,97,80,535
716,Xerneas,https://bulbapedia.bulbagarden.net/wiki/Xerneas,126,131,95,99,131,98,680
717,Yveltal,https://bulbapedia.bulbagarden.net/wiki/Yveltal,126,131,95,99,131,98,680
718,Zygarde 50% Forme,https://bulbapedia.bulbagarden.net/wiki/Zygarde_50%_Forme,108,100,121,95,81,95,600
718,Zygarde 10% Forme,https://bulbapedia.bulbagarden.net/wiki/Zygarde_10%_Forme,54,100,71,115,61,85,486
718,Zygarde Complete Forme,https://bulbapedia.bulbagarden.net/wiki/Zygarde_Complete_Forme,216,100,121,85,91,95,708
718,Zygarde Mega Zygarde,https://bulbapedia.bulbagarden.net/wiki/Zygarde_Mega_Zygarde,216,70,91,100,216,85,778
719,Diancie,https://bulbapedia.bulbagarden.net/wiki/Diancie,50,100,150,50,100,150,600
719,Diancie Mega Diancie,https://bulbapedia.bulbagarden.net/wiki/Diancie_Mega_Diancie,50,160,110,110,160,110,700
720,Hoopa Hoopa Confined,https://bulbapedia.bulbagarden.net/wiki/Hoopa_Hoopa_Confined,80,110,60,70,150,130,600
720,Hoopa Hoopa Unbound,https://bulbapedia.bulbagarden.net/wiki/Hoopa_Hoopa_Unbound,80,160,60,80,170,130,680
721,Volcanion,https://bulbapedia.bulbagarden.net/wiki/Volcanion,80,110,120,70,130,90,600
722,Rowlet,https://bulbapedia.bulbagarden.net/wiki/Rowlet,68,55,55,42,50,50,320
723,Dartrix,https://bulbapedia.bulbagarden.net/wiki/Dartrix,78,75,75,52,70,70,420
724,Decidueye,https://bulbapedia.bulbagarden.net/wiki/Decidueye,78,107,75,70,100,100,530
724,Decidueye Hisuian Form,https://bulbapedia.bulbagarden.net/wiki/Decidueye_Hisuian_Form,88,112,80,60,95,95,530
725,Litten,https://bulbapedia.bulbagarden.net/wiki/Litten,45,65,40,70,60,40,320
726,Torracat,https://bulbapedia.bulbagarden.net/wiki/Torracat,65,85,50,90,80,50,420
727,Incineroar,https://bulbapedia.bulbagarden.net/wiki/Incineroar,95,115,90,60,80,90,530
728,Popplio,https://bulbapedia.bulbagarden.net/wiki/Popplio,50,54,54,40,66,56,320
729,Brionne,https://bulbapedia.bulbagarden.net/wiki/Brionne,60,69,69,50,91,81,420
730,Primarina,https://bulbapedia.bulbagarden.net/wiki/Primarina,80,74,74,60,126,116,530
731,Pikipek,https://bulbapedia.bulbagarden.net/wiki/Pikipek,35,75,30,65,30,30,265
732,Trumbeak,https://bulbapedia.bulbagarden.net/wiki/Trumbeak,55,85,50,75,40,50,355
733,Toucannon,https://bulbapedia.bulbagarden.net/wiki/Toucannon,80,120,75,60,75,75,485
734,Yungoos,https://bulbapedia.bulbagarden.net/wiki/Yungoos,48,70,30,45,30,30,253
735,Gumshoos,https://bulbapedia.bulbagarden.net/wiki/Gumshoos,88,110,60,45,55,60,418
736,Grubbin,https://bulbapedia.bulbagarden.net/wiki/Grubbin,47,62,45,46,55,45,300
737,Charjabug,https://bulbapedia.bulbagarden.net/wiki/Charjabug,57,82,95,36,55,75,400
738,Vikavolt,https://bulbapedia.bulbagarden.net/wiki/Vikavolt,77,70,90,43,145,75,500
739,Crabrawler,https://bulbapedia.bulbagarden.net/wiki/Crabrawler,47,82,57,63,42,47,338
740,Crabominable,https://bulbapedia.bulbagarden.net/wiki/Crabominable,97,132,77,43,62,67,478
740,Crabominable Mega Crabominable,https://bulbapedia.bulbagarden.net/wiki/Crabominable_Mega_Crabominable,97,157,122,33,62,107,578
741,Oricorio,https://bulbapedia.bulbagarden.net/wiki/Oricorio,75,70,70,93,98,70,476
742,Cutiefly,https://bulbapedia.bulbagarden.net/wiki/Cutiefly,40,45,40,84,55,40,304
743,Ribombee,https://bulbapedia.bulbagarden.net/wiki/Ribombee,60,55,60,124,95,70,464
744,Rockruff,https://bulbapedia.bulbagarden.net/wiki/Rockruff,45,65,40,60,30,40,280
745,Lycanroc Midday Form,https://bulbapedia.bulbagarden.net/wiki/Lycanroc_Midday_Form,75,115,65,112,55,65,487
745,Lycanroc Midnight Form,https://bulbapedia.bulbagarden.net/wiki/Lycanroc_Midnight_Form,85,115,75,82,55,75,487
745,Lycanroc Dusk Form,https://bulbapedia.bulbagarden.net/wiki/Lycanroc_Dusk_Form,75,117,65,110,55,65,487
746,Wishiwashi Solo Form,https://bulbapedia.bulbagarden.net/wiki/Wishiwashi_Solo_Form,45,20,20,40,25,25,175
746,Wishiwashi School Form,https://bulbapedia.bulbagarden.net/wiki/Wishiwashi_School_Form,45,140,130,30,140,135,620
747,Mareanie,https://bulbapedia.bulbagarden.net/wiki/Mareanie,50,53,62,45,43,52,305
748,Toxapex,https://bulbapedia.bulbagarden.net/wiki/Toxapex,50,63,152,35,53,142,495
749,Mudbray,https://bulbapedia.bulbagarden.net/wiki/Mudbray,70,100,70,45,45,55,385
750,Mudsdale,https://bulbapedia.bulbagarden.net/wiki/Mudsdale,100,125,100,35,55,85,500
751,Dewpider,https://bulbapedia.bulbagarden.net/wiki/Dewpider,38,40,52,27,40,72,269
752,Araquanid,https://bulbapedia.bulbagarden.net/wiki/Araquanid,68,70,92,42,50,132,454
753,Fomantis,https://bulbapedia.bulbagarden.net/wiki/Fomantis,40,55,35,35,50,35,250
754,Lurantis,https://bulbapedia.bulbagarden.net/wiki/Lurantis,70,105,90,45,80,90,480
755,Morelull,https://bulbapedia.bulbagarden.net/wiki/Morelull,40,35,55,15,65,75,285
756,Shiinotic,https://bulbapedia.bulbagarden.net/wiki/Shiinotic,60,45,80,30,90,100,405
757,Salandit,https://bulbapedia.bulbagarden.net/wiki/Salandit,48,44,40,77,71,40,320
758,Salazzle,https://bulbapedia.bulbagarden.net/wiki/Salazzle,68,64,60,117,111,60,480
759,Stufful,https://bulbapedia.bulbagarden.net/wiki/Stufful,70,75,50,50,45,50,340
760,Bewear,https://bulbapedia.bulbagarden.net/wiki/Bewear,120,125,80,60,55,60,500
761,Bounsweet,https://bulbapedia.bulbagarden.net/wiki/Bounsweet,42,30,38,32,30,38,210
762,Steenee,https://bulbapedia.bulbagarden.net/wiki/Steenee,52,40,48,62,40,48,290
763,Tsareena,https://bulbapedia.bulbagarden.net/wiki/Tsareena,72,120,98,72,50,98,510
764,Comfey,https://bulbapedia.bulbagarden.net/wiki/Comfey,51,52,90,100,82,110,485
765,Oranguru,https://bulbapedia.bulbagarden.net/wiki/Oranguru,90,60,80,60,90,110,490
766,Passimian,https://bulbapedia.bulbagarden.net/wiki/Passimian,100,120,90,80,40,60,490
767,Wimpod,https://bulbapedia.bulbagarden.net/wiki/Wimpod,25,35,40,80,20,30,230
768,Golisopod,https://bulbapedia.bulbagarden.net/wiki/Golisopod,75,125,140,40,60,90,530
768,Golisopod Mega Golisopod,https://bulbapedia.bulbagarden.net/wiki/Golisopod_Mega_Golisopod,75,150,175,40,70,120,630
769,Sandygast,https://bulbapedia.bulbagarden.net/wiki/Sandygast,55,55,80,15,70,45,320
770,Palossand,https://bulbapedia.bulbagarden.net/wiki/Palossand,85,75,110,35,100,75,480
771,Pyukumuku,https://bulbapedia.bulbagarden.net/wiki/Pyukumuku,55,60,130,5,30,130,410
772,Type: Null,https://bulbapedia.bulbagarden.net/wiki/Type:_Null,95,95,95,59,95,95,534
773,Silvally,https://bulbapedia.bulbagarden.net/wiki/Silvally,95,95,95,95,95,95,570
774,Minior Meteor Form,https://bulbapedia.bulbagarden.net/wiki/Minior_Meteor_Form,60,60,100,60,60,100,440
774,Minior Red Core,https://bulbapedia.bulbagarden.net/wiki/Minior_Red_Core,60,100,60,120,100,60,500
775,Komala,https://bulbapedia.bulbagarden.net/wiki/Komala,65,115,65,65,75,95,480
776,Turtonator,https://bulbapedia.bulbagarden.net/wiki/Turtonator,60,78,135,36,91,85,485
777,Togedemaru,https://bulbapedia.bulbagarden.net/wiki/Togedemaru,65,98,63,96,40,73,435
778,Mimikyu,https://bulbapedia.bulbagarden.net/wiki/Mimikyu,55,90,80,96,50,105,476
779,Bruxish,https://bulbapedia.bulbagarden.net/wiki/Bruxish,68,105,70,92,70,70,475
780,Drampa,https://bulbapedia.bulbagarden.net/wiki/Drampa,78,60,85,36,135,91,485
780,Drampa Mega Drampa,https://bulbapedia.bulbagarden.net/wiki/Drampa_Mega_Drampa,78,85,110,36,160,116,585
781,Dhelmise,https://bulbapedia.bulbagarden.net/wiki/Dhelmise,70,131,100,40,86,90,517
782,Jangmo-o,https://bulbapedia.bulbagarden.net/wiki/Jangmo-o,45,55,65,45,45,45,300
783,Hakamo-o,https://bulbapedia.bulbagarden.net/wiki/Hakamo-o,55,75,90,65,65,70,420
784,Kommo-o,https://bulbapedia.bulbagarden.net/wiki/Kommo-o,75,110,125,85,100,105,600
785,Tapu Koko,https://bulbapedia.bulbagarden.net/wiki/Tapu_Koko,70,115,85,130,95,75,570
786,Tapu Lele,https://bulbapedia.bulbagarden.net/wiki/Tapu_Lele,70,85,75,95,130,115,570
787,Tapu Bulu,https://bulbapedia.bulbagarden.net/wiki/Tapu_Bulu,70,130,115,75,85,95,570
788,Tapu Fini,https://bulbapedia.bulbagarden.net/wiki/Tapu_Fini,70,75,115,85,95,130,570
789,Cosmog,https://bulbapedia.bulbagarden.net/wiki/Cosmog,43,29,31,37,29,31,200
790,Cosmoem,https://bulbapedia.bulbagarden.net/wiki/Cosmoem,43,29,131,37,29,131,400
791,Solgaleo,https://bulbapedia.bulbagarden.net/wiki/Solgaleo,137,137,107,97,113,89,680
792,Lunala,https://bulbapedia.bulbagarden.net/wiki/Lunala,137,113,89,97,137,107,680
793,Nihilego,https://bulbapedia.bulbagarden.net/wiki/Nihilego,109,53,47,103,127,131,570
794,Buzzwole,https://bulbapedia.bulbagarden.net/wiki/Buzzwole,107,139,139,79,53,53,570
795,Pheromosa,https://bulbapedia.bulbagarden.net/wiki/Pheromosa,71,137,37,151,137,37,570
796,Xurkitree,https://bulbapedia.bulbagarden.net/wiki/Xurkitree,83,89,71,83,173,71,570
797,Celesteela,https://bulbapedia.bulbagarden.net/wiki/Celesteela,97,101,103,61,107,101,570
798,Kartana,https://bulbapedia.bulbagarden.net/wiki/Kartana,59,181,131,109,59,31,570
799,Guzzlord,https://bulbapedia.bulbagarden.net/wiki/Guzzlord,223,101,53,43,97,53,570
800,Necrozma,https://bulbapedia.bulbagarden.net/wiki/Necrozma,97,107,101,79,127,89,600
800,Necrozma Dusk Mane,https://bulbapedia.bulbagarden.net/wiki/Necrozma_Dusk_Mane,97,157,127,77,113,109,680
800,Necrozma Dawn Wings,https://bulbapedia.bulbagarden.net/wiki/Necrozma_Dawn_Wings,97,113,109,77,157,127,680
800,Necrozma Ultra Necrozma,https://bulbapedia.bulbagarden.net/wiki/Necrozma_Ultra_Necrozma,97,167,97,129,167,97,754
801,Magearna,https://bulbapedia.bulbagarden.net/wiki/Magearna,80,95,115,65,130,115,600
801,Magearna Mega Magearna,https://bulbapedia.bulbagarden.net/wiki/Magearna_Mega_Magearna,80,125,115,95,170,115,700
802,Marshadow,https://bulbapedia.bulbagarden.net/wiki/Marshadow,90,125,80,125,90,90,600
803,Poipole,https://bulbapedia.bulbagarden.net/wiki/Poipole,67,73,67,73,73,67,420
804,Naganadel,https://bulbapedia.bulbagarden.net/wiki/Naganadel,73,73,73,121,127,73,540
805,Stakataka,https://bulbapedia.bulbagarden.net/wiki/Stakataka,61,131,211,13,53,101,570
806,Blacephalon,https://bulbapedia.bulbagarden.net/wiki/Blacephalon,53,127,53,107,151,79,570
807,Zeraora,https://bulbapedia.bulbagarden.net/wiki/Zeraora,88,112,75,143,102,80,600
807,Zeraora Mega Zeraora,https://bulbapedia.bulbagarden.net/wiki/Zeraora_Mega_Zeraora,88,157,75,153,147,80,700
808,Meltan,https://bulbapedia.bulbagarden.net/wiki/Meltan,46,65,65,34,55,35,300
809,Melmetal,https://bulbapedia.bulbagarden.net/wiki/Melmetal,135,143,143,34,80,65,600
810,Grookey,https://bulbapedia.bulbagarden.net/wiki/Grookey,50,65,50,65,40,40,310
811,Thwackey,https://bulbapedia.bulbagarden.net/wiki/Thwackey,70,85,70,80,55,60,420
812,Rillaboom,https://bulbapedia.bulbagarden.net/wiki/Rillaboom,100,125,90,85,60,70,530
813,Scorbunny,https://bulbapedia.bulbagarden.net/wiki/Scorbunny,50,71,40,69,40,40,310
814,Raboot,https://bulbapedia.bulbagarden.net/wiki/Raboot,65,86,60,94,55,60,420
815,Cinderace,https://bulbapedia.bulbagarden.net/wiki/Cinderace,80,116,75,119,65,75,530
816,Sobble,https://bulbapedia.bulbagarden.net/wiki/Sobble,50,40,40,70,70,40,310
817,Drizzile,https://bulbapedia.bulbagarden.net/wiki/Drizzile,65,60,55,90,95,55,420
818,Inteleon,https://bulbapedia.bulbagarden.net/wiki/Inteleon,70,85,65,120,125,65,530
819,Skwovet,https://bulbapedia.bulbagarden.net/wiki/Skwovet,70,55,55,25,35,35,275
820,Greedent,https://bulbapedia.bulbagarden.net/wiki/Greedent,120,95,95,20,55,75,460
821,Rookidee,https://bulbapedia.bulbagarden.net/wiki/Rookidee,38,47,35,57,33,35,245
822,Corvisquire,https://bulbapedia.bulbagarden.net/wiki/Corvisquire,68,67,55,77,43,55,365
823,Corviknight,https://bulbapedia.bulbagarden.net/wiki/Corviknight,98,87,105,67,53,85,495
824,Blipbug,https://bulbapedia.bulbagarden.net/wiki/Blipbug,25,20,20,45,25,45,180
825,Dottler,https://bulbapedia.bulbagarden.net/wiki/Dottler,50,35,80,30,50,90,335
826,Orbeetle,https://bulbapedia.bulbagarden.net/wiki/Orbeetle,60,45,110,90,80,120,505
827,Nickit,https://bulbapedia.bulbagarden.net/wiki/Nickit,40,28,28,50,47,52,245
828,Thievul,https://bulbapedia.bulbagarden.net/wiki/Thievul,70,58,58,90,87,92,455
829,Gossifleur,https://bulbapedia.bulbagarden.net/wiki/Gossifleur,40,40,60,10,40,60,250
830,Eldegoss,https://bulbapedia.bulbagarden.net/wiki/Eldegoss,60,50,90,60,80,120,460
831,Wooloo,https://bulbapedia.bulbagarden.net/wiki/Wooloo,42,40,55,48,40,45,270
832,Dubwool,https://bulbapedia.bulbagarden.net/wiki/Dubwool,72,80,100,88,60,90,490
833,Chewtle,https://bulbapedia.bulbagarden.net/wiki/Chewtle,50,64,50,44,38,38,284
834,Drednaw,https://bulbapedia.bulbagarden.net/wiki/Drednaw,90,115,90,74,48,68,485
835,Yamper,https://bulbapedia.bulbagarden.net/wiki/Yamper,59,45,50,26,40,50,270
836,Boltund,https://bulbapedia.bulbagarden.net/wiki/Boltund,69,90,60,121,90,60,490
837,Rolycoly,https://bulbapedia.bulbagarden.net/wiki/Rolycoly,30,40,50,30,40,50,240
838,Carkol,https://bulbapedia.bulbagarden.net/wiki/Carkol,80,60,90,50,60,70,410
839,Coalossal,https://bulbapedia.bulbagarden.net/wiki/Coalossal,110,80,120,30,80,90,510
840,Applin,https://bulbapedia.bulbagarden.net/wiki/Applin,40,40,80,20,40,40,260
841,Flapple,https://bulbapedia.bulbagarden.net/wiki/Flapple,70,110,80,70,95,60,485
842,Appletun,https://bulbapedia.bulbagarden.net/wiki/Appletun,110,85,80,30,100,80,485
843,Silicobra,https://bulbapedia.bulbagarden.net/wiki/Silicobra,52,57,75,46,35,50,315
844,Sandaconda,https://bulbapedia.bulbagarden.net/wiki/Sandaconda,72,107,125,71,65,70,510
845,Cramorant,https://bulbapedia.bulbagarden.net/wiki/Cramorant,70,85,55,85,85,95,475
846,Arrokuda,https://bulbapedia.bulbagarden.net/wiki/Arrokuda,41,63,40,66,40,30,280
847,Barraskewda,https://bulbapedia.bulbagarden.net/wiki/Barraskewda,61,123,60,136,60,50,490
848,Toxel,https://bulbapedia.bulbagarden.net/wiki/Toxel,40,38,35,40,54,35,242
849,Toxtricity,https://bulbapedia.bulbagarden.net/wiki/Toxtricity,75,98,70,75,114,70,502
850,Sizzlipede,https://bulbapedia.bulbagarden.net/wiki/Sizzlipede,50,65,45,45,50,50,305
851,Centiskorch,https://bulbapedia.bulbagarden.net/wiki/Centiskorch,100,115,65,65,90,90,525
852,Clobbopus,https://bulbapedia.bulbagarden.net/wiki/Clobbopus,50,68,60,32,50,50,310
853,Grapploct,https://bulbapedia.bulbagarden.net/wiki/Grapploct,80,118,90,42,70,80,480
854,Sinistea,https://bulbapedia.bulbagarden.net/wiki/Sinistea,40,45,45,50,74,54,308
855,Polteageist,https://bulbapedia.bulbagarden.net/wiki/Polteageist,60,65,65,70,134,114,508
856,Hatenna,https://bulbapedia.bulbagarden.net/wiki/Hatenna,42,30,45,39,56,53,265
857,Hattrem,https://bulbapedia.bulbagarden.net/wiki/Hattrem,57,40,65,49,86,73,370
858,Hatterene,https://bulbapedia.bulbagarden.net/wiki/Hatterene,57,90,95,29,136,103,510
